Course number,Course title,Registration restrictions,Units,Type,Section,Session,Time,Days,Seats,Registered,Waitlist,Instructor,Room
FBE-400x,Introduction to Real Estate Finance and Development,NA,4.0 units,Lecture,15314R,60,6:00-7:50pm,"Tue, Thu",70,40,0,Bob Bridges,ONLINE
FBE-403,Introduction to the Legal Environment of Business,C,4.0 units,Lecture,15320R,60,6:00-7:50pm,"Mon, Wed",80,77,0,Kevin Fields,ONLINE
FBE-421,Financial Analysis and Valuation,PC,4.0 units,Lecture,15324R,60,10:00-11:50am,"Mon, Wed",78,68,0,Lloyd Levitin,ONLINE
FBE-423,Introduction to Venture Capital and Private Equity,P,4.0 units,Lecture,15328R,60,2:00-3:50pm,"Mon, Wed",70,40,0,Stephen Moyer,ONLINE
FBE-424,Financial Institutions and Capital Markets,PC,4.0 units,Lecture,15329R,1,2:00-3:50pm,"Mon, Wed",1,0,0,Fatemeh Nazarian,NA
FBE-427,Real Estate Law,C,4.0 units,Lecture,15330R,60,4:00-5:50pm,"Mon, Wed",98,94,0,Kevin Fields,ONLINE
FBE-428,Introduction to Employment Law,NA,4.0 units,Lecture,15333R,60,2:00-3:50pm,"Tue, Thu",30,13,0,Kerry Fields,ONLINE
FBE-429,International Business Law,NA,4.0 units,Lecture,15335R,60,4:00-5:50pm,"Tue, Thu",40,38,0,Kerry Fields,ONLINE
FBE-437,Entrepreneurial Finance: Financial Management for Developing Firms,P,4.0 units,Lecture,15352R,60,10:00-11:50am,"Tue, Thu",78,64,0,Duke Bristow,ONLINE
FBE-441,Investments,P,4.0 units,Lecture,15360R,60,12:00-1:50pm,"Mon, Wed",76,75,0,Mete Kilic,ONLINE
FBE-453a,Advanced Practicum in Investment Management,PMC,4.0 units,Lecture,15365D,60,2:00-5:50pm,Wednesday,16,16,0,Scott Abrams,ONLINE
FBE-458,"Law of Forming, Financing and Managing Businesses",NA,4.0 units,Lecture,15367R,60,10:00-11:50am,"Mon, Wed",80,78,0,Kevin Fields,ONLINE
FBE-459,Financial Derivatives,P,4.0 units,Lecture,15370R,60,12:00-1:50pm,"Mon, Wed",36,19,0,Mick Swartz,ONLINE
FBE-460,"Mergers, Acquisitions and Restructuring",P,4.0 units,Lecture,15372R,60,4:00-5:50pm,"Mon, Wed",50,36,0,Lloyd Levitin,ONLINE
FBE-462,"International Trade, Finance and Commercial Policy",PC,4.0 units,Lecture,15374R,60,12:00-1:50pm,"Tue, Thu",35,30,0,Mohammad Safarzadeh,ONLINE
FBE-470,Advanced Real Estate Analysis,PC,4.0 units,Lecture,15380R,1,2:00-3:50pm,"Mon, Wed",1,0,0,Bob Bridges,NA
FBE-489,Real Estate Capital Markets,P,4.0 units,Lecture,15382R,1,4:00-5:50pm,"Mon, Wed",1,0,0,Bob Bridges,NA
FBE-499,Special Topics,P,"2.0-4.0 units, max 8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FBE-506,Quantitative Methods in Finance,MC,3.0 units,Lecture,15391D,71,5:00-6:20pm,"Tue, Thu",60,40,0,Mohammad Safarzadeh,ONLINE
FBE-523,Venture Capital and Private Equity,P,3.0 units,Lecture,15394R,71,5:00-6:20pm,"Mon, Wed",100,73,0,Stephen Moyer,ONLINE
FBE-527,Entrepreneurial Finance: Financial Management for Developing Firms,P,3.0 units,Lecture,15398R,71,2:00-3:20pm,"Tue, Thu",77,32,0,Duke Bristow,ONLINE
FBE-529,Financial Analysis and Valuation,P,3.0 units,Lecture,15401R,71,6:30-9:30pm,Tuesday,80,81,1,Julia Plotts,ONLINE
FBE-532,Corporate Financial Strategy,P,3.0 units,Lecture,15410R,71,9:30-10:50am,"Mon, Wed",45,37,0,Eric Briggs,ONLINE
FBE-540,Hedge Funds,P,3.0 units,Lecture,15413R,71,9:30-10:50am,"Tue, Thu",70,62,0,Mick Swartz,ONLINE
FBE-545,Applied Financial Modeling,MC,3.0 units,Lecture,15421R,33,2:00-3:20pm,"Mon, Wed",1,0,0,NA,NA
FBE-550,High Yield Bond Investing - Managing Credit Risk,MC,1.5 units,Lecture,15415D,415,2:00-4:50pm,Wednesday,12,12,0,Sheldon Stone,ONLINE
FBE-551,Quantitative Investing,P,3.0 units,Lecture,15422R,71,11:00-12:20pm,"Mon, Wed",30,24,0,Christopher Jones,ONLINE
FBE-553a,Applied Portfolio Management,P,3.0 units,Lecture,15423D,71,2:00-4:50pm,Monday,17,17,0,Scott Abrams,ONLINE
FBE-555,Investment Analysis and Portfolio Management,P,3.0 units,Lecture,15429R,71,2:00-3:20pm,"Mon, Wed",50,46,0,Tanakorn Makaew,ONLINE
FBE-558,"Law for Structuring, Financing, and Managing Businesses",MC,3.0 units,Lecture,15440R,71,6:30-9:30pm,Tuesday,50,42,0,Kerry Fields,ONLINE
FBE-559,Management of Financial Risk,P,3.0 units,Lecture,15444R,71,6:30-9:30pm,Wednesday,60,39,0,Mick Swartz,ONLINE
FBE-571,Introduction to Financial Analysis: Practicum,P,3.0 units,Lecture,15466D,71,9:00-11:50am,Saturday,30,4,0,Jim Cunningham,ONLINE
FBE-589,Mortgages and Mortgage-Backed Securities and Markets,P,3.0 units,Lecture,15473R,71,6:30-9:30pm,Thursday,77,33,0,Richard Green,ONLINE
FBE-590,Directed Research,NA,1.0-12.0 units,Lecture,15475D,71,TBA,TBA,5,0,0,NA,ONLINE
FBE-591,Real Estate Finance and Investment,P,3.0 units,Lecture,15477R,71,5:00-6:20pm,"Mon, Wed",50,34,0,Selale Tuzel,ONLINE
FBE-592,Field Research in Finance or Business Economics,C,"0.5-4.0 units, max 12",Lecture,15497D,71,TBA,TBA,10,0,0,NA,ONLINE
FBE-593,Independent Research in Finance or Business Economics,C,"0.5-4.0 units, max 12",Lecture,15480D,71,TBA,TBA,10,1,0,Scott Abrams,ONLINE
FBE-595,Internship in Finance or Business Economics,MC,"0.5-2.0 units, max 9",Lecture,15493D,71,TBA,TBA,10,1,0,Duke Bristow,ONLINE
FBE-596,Research Practicum in Finance or Business Economics,C,"0.5-2.0 units, max 8",Lecture,15483D,71,TBA,TBA,10,0,0,NA,ONLINE
FBE-597,Consulting Project in Finance or Business Economics,C,"0.5-5.0 units, max 12",Lecture,15484D,71,TBA,TBA,3,0,0,NA,ONLINE
FBE-631a,Advanced Corporate Finance,PC,1.5 units,Lecture,15495R,411,1:30-4:30pm,Tuesday,10,5,0,John Matsusaka Kenneth Ahern,ONLINE
FBE-631b,Advanced Corporate Finance,PC,1.5 units,Lecture,15479R,415,1:30-4:30pm,Tuesday,12,5,0,Kenneth Ahern John Matsusaka,ONLINE
FBE-634a,Advanced Asset Pricing,PC,1.5 units,Lecture,15498R,411,4:00-7:00pm,Thursday,10,4,0,Mete Kilic,ONLINE
FBE-634b,Advanced Asset Pricing,PC,1.5 units,Lecture,15481R,415,4:00-7:00pm,Thursday,10,4,0,Lukas Schmid,ONLINE
FBE-670,Selected Topics in Finance Research,C,"1.5 units, max 6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FBE-699,Special Topics,C,"1.0-3.0 units, max 8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FREN-012x,French 120 Language Practicum,NA,1.0 unit,Lecture,34216D,716,11:00-11:50am,Friday,10,6,0,Julia Chamberlin,ONLINE
FREN-015x,French 150 Language Practicum,NA,1.0 unit,Lecture,34238D,716,2:00-2:50pm,Tuesday,10,5,0,Julia Chamberlin,ONLINE
FREN-120,French I,NA,4.0 units,Lecture,34206D,60,10:00-10:50am,MTuWTh,19,19,0,Kristen Besinque,ONLINE
FREN-150,French II,P,4.0 units,Lecture,34220D,60,8:00-8:50am,MTuWTh,19,11,0,Jesus Garcia,ONLINE
FREN-220,French III,P,4.0 units,Lecture,34240D,60,8:00-8:50am,MTuWTh,19,18,0,Jennifer Misran,ONLINE
FREN-235x,Intermediate Conversational French,PM,2.0 units,Lecture,34256D,60,1:00-1:50pm,"Mon, Wed",16,14,0,Julia Chamberlin,ONLINE
FREN-250,French IV,P,4.0 units,Lecture,34260D,60,10:00-11:50am,"Wed, Fri",16,14,0,Guilan Siassi,ONLINE
FREN-270gw,Black Europe,NA,4.0 units,Lecture,34264D,60,2:00-3:20pm,"Mon, Wed",48,46,0,Edwin Hill,ONLINE
FREN-270gw,Black Europe,NA,4.0 units,Lecture,34264D,60,2:00-3:20pm,"Mon, Wed",48,46,0,Edwin Hill,ONLINE
FREN-270gw,Black Europe,NA,4.0 units,Lecture,34264D,60,2:00-3:20pm,"Mon, Wed",48,46,0,Edwin Hill,ONLINE
FREN-270gw,Black Europe,NA,4.0 units,Lecture,34264D,60,2:00-3:20pm,"Mon, Wed",48,46,0,Edwin Hill,ONLINE
FREN-300,French Grammar and Composition,P,4.0 units,Lecture,34267D,60,11:00-12:20pm,"Tue, Thu",12,4,0,Atiyeh Showrai,ONLINE
FREN-305,Global Women's Narratives,NA,"2.0 units, max 4",Lecture,34269D,60,2:00-3:20pm,Tuesday,14,9,0,Julie Van Dam,ONLINE
FREN-330,Critical Writing in French,P,4.0 units,Lecture,34275D,60,9:30-10:50am,"Tue, Thu",12,10,0,Julie Van Dam,ONLINE
FREN-347g,"Race, Gender and Power in Francophone Literature",NA,4.0 units,Lecture,34280D,60,2:00-3:20pm,"Tue, Thu",16,10,0,Beatrice Mousli,ONLINE
FREN-347g,"Race, Gender and Power in Francophone Literature",NA,4.0 units,Lecture,34280D,60,2:00-3:20pm,"Tue, Thu",16,10,0,Beatrice Mousli,ONLINE
FREN-347g,"Race, Gender and Power in Francophone Literature",NA,4.0 units,Lecture,34280D,60,2:00-3:20pm,"Tue, Thu",16,10,0,Beatrice Mousli,ONLINE
FREN-347g,"Race, Gender and Power in Francophone Literature",NA,4.0 units,Lecture,34280D,60,2:00-3:20pm,"Tue, Thu",16,10,0,Beatrice Mousli,ONLINE
FREN-370mg,Equality and Difference around the Enlightenment,NA,4.0 units,Lecture,34281D,60,12:30-1:50pm,"Tue, Thu",16,15,0,Natania Meeker,ONLINE
FREN-370mg,Equality and Difference around the Enlightenment,NA,4.0 units,Lecture,34281D,60,12:30-1:50pm,"Tue, Thu",16,15,0,Natania Meeker,ONLINE
FREN-370mg,Equality and Difference around the Enlightenment,NA,4.0 units,Lecture,34281D,60,12:30-1:50pm,"Tue, Thu",16,15,0,Natania Meeker,ONLINE
FREN-375mgw,Global Narratives of Illness and Disability,NA,4.0 units,Lecture,34283D,60,3:30-4:50pm,"Tue, Thu",50,49,0,Julie Van Dam,ONLINE
FREN-375mgw,Global Narratives of Illness and Disability,NA,4.0 units,Lecture,34283D,60,3:30-4:50pm,"Tue, Thu",50,49,0,Julie Van Dam,ONLINE
FREN-375mgw,Global Narratives of Illness and Disability,NA,4.0 units,Lecture,34283D,60,3:30-4:50pm,"Tue, Thu",50,49,0,Julie Van Dam,ONLINE
FREN-375mgw,Global Narratives of Illness and Disability,NA,4.0 units,Lecture,34283D,60,3:30-4:50pm,"Tue, Thu",50,49,0,Julie Van Dam,ONLINE
FREN-393,Seminar in French Thought and Theory,NA,"4.0 units, max 8",Lecture,34284D,60,10:00-11:50am,"Mon, Wed",17,8,0,Antonia Szabari,ONLINE
FREN-403,Studies in Colonialism and Postcolonialism,P,"4.0 units, max 8",Lecture,34285D,60,2:00-3:20pm,"Mon, Wed",18,14,0,Olivia C Harrison,ONLINE
FREN-490x,Directed Research,C,"1.0-8.0 units, max 12",Lecture,34300D,1,TBA,TBA,10,2,0,Lydie Moudileno Edwin Hill,TBA
FREN-500,Pro-Seminar in French and Francophone Studies,NA,4.0 units,Lecture,34310R,60,2:00-4:50pm,Thursday,10,4,0,Edwin Hill,ONLINE
FREN-590,Directed Research,NA,1.0-12.0 units,Lecture,34350D,1,TBA,TBA,3,0,0,NA,TBA
FREN-604,Topics in Contemporary French Thought,NA,4.0 units,Lecture,34353R,60,2:00-4:50pm,Tuesday,10,6,0,Panivong Norindr,ONLINE
FREN-790,Research,NA,1.0-12.0 units,Lecture,34355D,1,TBA,TBA,2,0,0,NA,TBA
FSEM-100,Freshman Seminar,C,"2.0 units, max 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDEN-712a,Capstone Research Project for GDEN Students,P,0.5 units,Lecture,23443D,315,TBA,TBA,1,0,0,Reyes Enciso Phuu Han Roseann Mulligan Glenn Clark,ONLINE
GDEN-712b,Capstone Research Project for GDEN Students,P,0.5 units,Lecture,23444D,315,TBA,TBA,10,3,0,Reyes Enciso Phuu Han Roseann Mulligan Glenn Clark,ONLINE
GDEN-714,Topics in Gerontology,MC,2.0 units,Lecture,23442D,315,TBA,TBA,20,1,0,Roseann Mulligan Phuu Han Glenn Clark,ONLINE
GDEN-722,Internal Medicine and Systemic Disease for Dental Residents,NA,2.0 units,Lecture,24018D,315,TBA,TBA,20,0,0,Roseann Mulligan Phuu Han Glenn Clark,ONLINE
GDEN-725,"Epidemiology, Nutrition and Aging for Dental Residents",NA,2.0 units,Lecture,24014D,367,TBA,TBA,5,2,0,Phuu Han,OFFICE
GDEN-730,OFPM Case Portfolio Preparation for Dental Residents,MC,"0.5 units, max 1",Lecture,23433D,315,TBA,TBA,20,0,0,Roseann Mulligan Phuu Han Glenn Clark,ONLINE
GDEN-731,GDEN Case Portfolio Preparation for Dental Residents,MC,"0.5 units, max 1",Lecture,23436D,100,TBA,TBA,20,1,0,Roseann Mulligan Lisa Hou Phuu Han Glenn Clark,ONLINE
GDEN-733,Research Methodology,NA,2.0 units,Lecture,23440D,398,TBA,TBA,20,15,0,Reyes Enciso Glenn Clark,ONLINE
GEOL-105Lg,Planet Earth,NA,4.0 units,Lecture,24800D,60,9:30-10:50am,"Tue, Thu",135,121,0,Heidi Houston,ONLINE
GEOL-105Lg,Planet Earth,NA,4.0 units,Lecture,24800D,60,9:30-10:50am,"Tue, Thu",135,121,0,Heidi Houston,ONLINE
GEOL-105Lg,Planet Earth,NA,4.0 units,Lecture,24800D,60,9:30-10:50am,"Tue, Thu",135,121,0,Heidi Houston,ONLINE
GEOL-105Lg,Planet Earth,NA,4.0 units,Lecture,24800D,60,9:30-10:50am,"Tue, Thu",135,121,0,Heidi Houston,ONLINE
GEOL-107Lg,Oceanography,NA,4.0 units,Lecture,24824D,60,2:00-3:20pm,"Tue, Thu",242,238,0,Sarah Feakins,ONLINE
GEOL-107Lg,Oceanography,NA,4.0 units,Lecture,24824D,60,2:00-3:20pm,"Tue, Thu",242,238,0,Sarah Feakins,ONLINE
GEOL-107Lg,Oceanography,NA,4.0 units,Lecture,24824D,60,2:00-3:20pm,"Tue, Thu",242,238,0,Sarah Feakins,ONLINE
GEOL-107Lg,Oceanography,NA,4.0 units,Lecture,24824D,60,2:00-3:20pm,"Tue, Thu",242,238,0,Sarah Feakins,ONLINE
GEOL-150Lg,Climate Change,NA,4.0 units,Lecture,24920R,60,10:00-10:50am,MWF,185,180,0,Lowell Stott,ONLINE
GEOL-150Lg,Climate Change,NA,4.0 units,Lecture,24920R,60,10:00-10:50am,MWF,185,180,0,Lowell Stott,ONLINE
GEOL-150Lg,Climate Change,NA,4.0 units,Lecture,24920R,60,10:00-10:50am,MWF,185,180,0,Lowell Stott,ONLINE
GEOL-150Lg,Climate Change,NA,4.0 units,Lecture,24920R,60,10:00-10:50am,MWF,185,180,0,Lowell Stott,ONLINE
GEOL-160Lg,Introduction to Geosystems,NA,4.0 units,Lecture,24937R,60,9:00-9:50am,MWF,135,134,0,Steve Lund,ONLINE
GEOL-160Lg,Introduction to Geosystems,NA,4.0 units,Lecture,24937R,60,9:00-9:50am,MWF,135,134,0,Steve Lund,ONLINE
GEOL-160Lg,Introduction to Geosystems,NA,4.0 units,Lecture,24937R,60,9:00-9:50am,MWF,135,134,0,Steve Lund,ONLINE
GEOL-165g,Metals and Life on Earth,NA,4.0 units,Lecture,24975R,60,11:00-12:20pm,"Tue, Thu",136,133,0,Seth John,ONLINE
GEOL-165g,Metals and Life on Earth,NA,4.0 units,Lecture,24975R,60,11:00-12:20pm,"Tue, Thu",136,133,0,Seth John,ONLINE
GEOL-165g,Metals and Life on Earth,NA,4.0 units,Lecture,24975R,60,11:00-12:20pm,"Tue, Thu",136,133,0,Seth John,ONLINE
GEOL-240Lg,Earthquakes,NA,4.0 units,Lecture,24950D,60,12:30-1:50pm,"Tue, Thu",180,153,0,James Dolan,ONLINE
GEOL-240Lg,Earthquakes,NA,4.0 units,Lecture,24950D,60,12:30-1:50pm,"Tue, Thu",180,153,0,James Dolan,ONLINE
GEOL-240Lg,Earthquakes,NA,4.0 units,Lecture,24950D,60,12:30-1:50pm,"Tue, Thu",180,153,0,James Dolan,ONLINE
GEOL-240Lg,Earthquakes,NA,4.0 units,Lecture,24950D,60,12:30-1:50pm,"Tue, Thu",180,153,0,James Dolan,ONLINE
GEOL-290L,Special Laboratory,NA,1.0 unit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEOL-315L,Minerals and Earth Systems,NA,4.0 units,Lecture,24940R,1,11:00-12:20pm,"Tue, Thu",20,0,0,Emily H. G. Cooperdock,NA
GEOL-433L,Paleontology and Evolution in Deep Time,NA,4.0 units,Lecture,25007R,1,2:00-3:20pm,"Tue, Thu",20,9,0,David Bottjer,MHP101
GEOL-445,"Earth Climate: Past, Present, and Future",P,4.0 units,Lecture,33035R,60,12:30-1:50pm,"Tue, Thu",30,18,0,Victoria Petryshyn,ONLINE
GEOL-450L,Geosystems,P,4.0 units,Lecture,25010R,1,1:00-2:20pm,"Mon, Wed",13,10,0,Doug Hammond,ZHS200
GEOL-490x,Directed Research,C,"1.0-8.0 units, max 12",Lecture,24994D,1,TBA,TBA,20,1,0,David Bottjer,OFFICE
GEOL-494x,Senior Thesis,NA,2.0 units,Lecture,24996R,1,TBA,TBA,10,0,0,David Bottjer,OFFICE
GEOL-505,Introductory Graduate Seminar in Earth Sciences,MC,2.0 units,Lecture,25074R,1,10:00-11:50am,Monday,20,0,0,Emily H. G. Cooperdock,NA
GEOL-512,Introduction to Chemical and Physical Oceanography,P,4.0 units,Lecture,48300R,60,10:00-11:50am,"Wed, Fri",20,13,0,Seth John,ONLINE
GEOL-515,Introduction to Atmospheric Science,NA,3.0 units,Lecture,25003R,60,10:00-11:20am,"Tue, Thu",20,6,0,Julien Emile-Geay,ONLINE
GEOL-520,Biosedimentology,NA,3.0 units,Lecture,25005R,1,4:00-6:20pm,Tuesday,20,6,0,David Bottjer,ZHS118 & ONLINE
GEOL-530,Modern Perspectives on Crustal Dynamics,NA,"3.0 units, max 12",Lecture,25073R,1,3:00-5:45pm,Thursday,20,0,0,Yehuda Ben-Zion,NA
GEOL-535L,Microstructures and Deformation Mechanisms,P,3.0 units,Lecture,25078R,1,1:00-1:50pm,Tuesday,20,5,0,John Platt,ZHS118
GEOL-552,Advanced Seismology,NA,3.0 units,Lecture,25015R,60,8:30-9:50am,"Tue, Thu",20,3,0,Tom Jordan,ONLINE
GEOL-590,Directed Research,NA,1.0-12.0 units,Lecture,25040D,1,TBA,TBA,40,0,0,Frank Corsetti,OFFICE
GEOL-593,Practicum in Teaching the Liberal Arts,NA,2.0 units,Lecture,25041R,60,10:00-11:50am,Monday,20,10,0,Emily H. G. Cooperdock,ONLINE
GEOL-594a,Master's Thesis,C,2.0 units,Lecture,25042D,1,TBA,TBA,30,1,0,NA,OFFICE
GEOL-594b,Master's Thesis,PC,2.0 units,Lecture,25044D,1,TBA,TBA,30,0,0,NA,OFFICE
GEOL-594z,Master's Thesis,PC,0.0 units,Lecture,25046D,1,TBA,TBA,30,1,0,NA,OFFICE
GEOL-599,Special Topics,NA,"2.0-4.0 units, max 9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEOL-790,Research,NA,1.0-12.0 units,Lecture,25060D,1,TBA,TBA,40,26,0,Frank Corsetti,OFFICE
GEOL-794a,Doctoral Dissertation,C,2.0 units,Lecture,25062D,1,TBA,TBA,30,5,0,NA,OFFICE
GEOL-794b,Doctoral Dissertation,PC,2.0 units,Lecture,25064D,1,TBA,TBA,30,4,0,NA,OFFICE
GEOL-794c,Doctoral Dissertation,PC,2.0 units,Lecture,25066D,1,TBA,TBA,30,7,0,NA,OFFICE
GEOL-794d,Doctoral Dissertation,PC,2.0 units,Lecture,25068D,1,TBA,TBA,30,0,0,NA,OFFICE
GEOL-794z,Doctoral Dissertation,PC,0.0 units,Lecture,25070D,1,TBA,TBA,30,14,0,NA,OFFICE
GERM-101,German I,NA,4.0 units,Lecture,36003D,60,9:00-9:50am,MTuWTh,19,9,0,Eve Lee,ONLINE
GERM-102,German II,P,4.0 units,Lecture,36009R,60,10:00-10:50am,MTuWTh,15,6,0,Eve Lee,ONLINE
GERM-201,"German III, Conversation and Composition",P,4.0 units,Lecture,36015R,60,12:00-12:50pm,MTuWTh,19,7,0,John Arensmeyer,ONLINE
GERM-221,Conversational German IV,P,4.0 units,Lecture,36020R,60,11:00-11:50am,MTuWTh,19,4,0,John Arensmeyer,ONLINE
GERM-310,Business German I,P,4.0 units,Lecture,36030D,60,2:00-3:50pm,"Mon, Wed",19,6,0,Britta Bothe,ONLINE
GERO-200,Gerontology: The Science of Adult Development,NA,4.0 units,Lecture,36200R,60,TBA,TBA,225,112,0,John Walsh Julia Walsh,ONLINE
GERO-310,Physiology of Aging,NA,4.0 units,Lecture-Discussion,36210R,60,2:00-3:50pm,"Mon, Wed",60,40,0,John Walsh,ONLINE
GERO-320g,Psychology of Adult Development,NA,4.0 units,Lecture,36220D,60,10:00-11:50am,"Mon, Wed",15,8,0,Elizabeth Zelinski,ONLINE
GERO-320g,Psychology of Adult Development,NA,4.0 units,Lecture,36220D,60,10:00-11:50am,"Mon, Wed",15,8,0,Elizabeth Zelinski,ONLINE
GERO-321,Introduction to Psychology and Aging,NA,4.0 units,Lecture,36221D,60,10:00-11:50am,"Mon, Wed",5,1,0,Elizabeth Zelinski,ONLINE
GERO-330,Society and Adult Development,NA,4.0 units,Lecture,36225R,60,2:00-4:50pm,Tuesday,30,14,0,George Shannon,ONLINE
GERO-350,Administrative Problems in Aging,NA,2.0-4.0 units,Lecture,36235R,60,2:00-4:50pm,Monday,20,9,0,Tameka Brown,ONLINE
GERO-380m,Diversity in Aging,NA,4.0 units,Lecture,36242R,60,TBA,TBA,200,59,0,Julie Bates Tameka Brown,ONLINE
GERO-411L,"Physiology, Nutrition, and Aging",NA,2.0-4.0 units,Lecture-Lab,36212R,607,4:00-5:50pm,Tuesday,15,0,0,Carin Kreutzer,ONLINE
GERO-415,Neuroaffective Disorders of Aging,NA,4.0 units,Lecture,36215R,60,9:00-11:50am,Thursday,30,28,0,Duke Han Jenna Axelrod Teal Eich,ONLINE
GERO-435m,"Women and Aging: Psychological, Social, and Political Implications",NA,4.0 units,Lecture,36236D,607,1:00-3:50pm,Tuesday,30,0,0,Deborah Fui-Yuen Hoe,ONLINE
GERO-461,Seminar in Molecular and Computational Biology,C,2.0 units,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GERO-475,Ethical Issues in Geriatric Health Care,NA,4.0 units,Lecture,36275R,60,9:00-11:50am,Tuesday,16,7,0,Caroline Cicero,ONLINE
GERO-483,Global Health and Aging,NA,4.0 units,Lecture,36284R,607,10:00-11:50am,"Tue, Thu",30,2,0,Jessica Ho,ONLINE
GERO-490x,Directed Research,C,"1.0-8.0 units, max 12",Lecture,36253D,470,TBA,TBA,5,0,0,NA,OFFICE & ONLINE
GERO-491,Practicum,NA,"2.0-8.0 units, max 8",Lecture,36271D,607,12:00-2:50pm,Wednesday,25,1,0,Anna Quyen Nguyen,ONLINE
GERO-495,Practicum in Geriatric Care,NA,4.0 units,Lecture,36273D,607,2:00-4:50pm,Monday,25,2,0,Anna Quyen Nguyen Roberto Vicinanza,ONLINE
GERO-497a,Honors Seminar,M,2.0 units,Lecture,36292D,60,TBA,TBA,10,1,0,Caroline Cicero,ONLINE
GERO-497b,Honors Seminar,PM,2.0 units,Lecture,36293D,60,TBA,TBA,10,1,0,Caroline Cicero,ONLINE
GERO-497c,Honors Seminar,PM,2.0-4.0 units,Lecture,36294D,60,TBA,TBA,10,1,0,Caroline Cicero,ONLINE
GERO-499,Special Topics,NA,"2.0-4.0 units, max 8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GERO-500,Perspectives on a Changing Society: An Introduction to Aging,NA,4.0 units,Lecture,36297R,60,1:00-3:50pm,Tuesday,30,27,0,Caroline Cicero,ONLINE
GERO-501,Applied Legal and Regulatory Issues in Aging,NA,4.0 units,Lecture,36299R,607,11:00-1:50pm,Monday,25,18,0,Julia Walsh,ONLINE
GERO-502,Marketing and Shifts in Consumer Decision Making,NA,4.0 units,Lecture,36302R,607,12:30-3:20pm,Friday,25,23,0,James Biggs Joshua Johnson,ONLINE
GERO-504,Current Issues in Aging Services Management,NA,4.0 units,Lecture,36304R,60,4:00-6:50pm,Friday,30,25,0,James Biggs Joshua Johnson,ONLINE
GERO-507,End of Life Care,NA,4.0 units,Lecture,36307R,607,9:00-11:50am,Wednesday,25,24,0,Susan Enguidanos,ONLINE
GERO-510,Physiology of Development and Aging,NA,4.0 units,Lecture,36309R,60,2:00-4:50pm,Wednesday,36,36,0,Changhan Lee,ONLINE
GERO-511,Fundamentals of Clinical Nutrition Screening and Assessment,C,4.0 units,Lecture,36321D,60,5:30-8:20pm,Wednesday,18,15,0,Lucia Briceno Alliegro,ONLINE
GERO-513,Fundamentals of Nutrition: Macronutrients,C,3.0 units,Lecture,36311D,60,1:00-3:20pm,Tuesday,18,14,0,Roberto Vicinanza,ONLINE
GERO-515L,Food Production and Food Service Management,C,4.0 units,Lecture-Lab,36324D,60,2:30-4:20pm,Wednesday,14,14,0,Sarah Dhillon,"ONLINE, ONLINE"
GERO-518,Current Topics in Clinical Nutrition,C,4.0 units,Lecture,36328D,607,9:00-11:50am,Friday,15,4,0,Carin Kreutzer,ONLINE
GERO-520,Life Span Developmental Psychology,NA,2.0-4.0 units,Lecture,36317R,60,1:00-3:50pm,Thursday,30,29,0,Paul Nash,ONLINE
GERO-530,Life Span Developmental Sociology,NA,4.0 units,Lecture,36330R,60,9:00-11:50am,Wednesday,30,11,0,Paul Nash Caroline Cicero,ONLINE
GERO-540,Social Policy and Aging,NA,4.0 units,Lecture,36333R,60,1:00-3:50pm,Wednesday,30,22,0,Reginald Tucker-Seeley Caroline Cicero,ONLINE
GERO-555,Integrating Gerontology: A Multidisciplinary Approach,NA,4.0 units,Lecture,36349D,607,12:00-2:50pm,Monday,25,7,0,George Shannon,ONLINE
GERO-562,Diseases of Aging with Emphasis on Cardiovascular Disease an,NA,4.0 units,Lecture,36362D,60,3:00-5:50pm,Friday,20,9,0,Karlton Wong,ONLINE
GERO-564,Multiple Chronic Conditions and Older Adults,NA,4.0 units,Lecture,36364D,607,2:00-4:50pm,Thursday,10,4,0,Roberto Vicinanza,ONLINE
GERO-567,"Prevention of Chronic Diseases through Nutrition, Physical A",NA,4.0 units,Lecture,36347D,60,10:00-12:50pm,Monday,20,3,0,Roberto Vicinanza,ONLINE
GERO-568,Adaptive Age-Friendly Environments and Injury Prevention,NA,4.0 units,Lecture,36348D,60,4:00-6:50pm,Tuesday,20,5,0,Julie Overton,ONLINE
GERO-577,Food Service and Senior Living,NA,2.0 units,Lecture,36337D,60,4:00-5:50pm,Monday,20,1,0,Joshua Johnson James Biggs,ONLINE
GERO-578,Revenue Management for Senior Living,NA,2.0 units,Lecture,36338D,60,10:30-12:00pm,Friday,20,1,0,Joshua Johnson James Biggs,ONLINE
GERO-589,Case Studies in Leadership and Change Management,NA,4.0 units,Lecture,36354R,607,9:00-11:50am,Wednesday,70,66,0,Ed Schneider,ONLINE
GERO-590,Directed Research,NA,1.0-12.0 units,Lecture,36360D,1,TBA,TBA,15,2,0,NA,OFFICE
