Course number,Course title,Registration restrictions,Units,Type,Section,Session,Time,Days,Seats,Registered,Waitlist,Instructor,Room
DSO-593,Independent Research in Data Sciences or Operations,C,"0.5-4.0 units, max 12",Lecture,16312D,71,TBA,TBA,18,7,0,Abbass Sharif Anthony Dukes Milan Miric Dawn Porter,ONLINE
DSO-595,Internship in Data Sciences or Operations,MC,"0.5-2.0 units, max 9",Lecture,16314D,71,TBA,TBA,40,38,0,Nick Vyas Abbass Sharif,ONLINE
DSO-596,Research Practicum in Data Sciences or Operations,C,"0.5-2.0 units, max 8",Lecture,16316D,71,TBA,TBA,15,1,0,Xin Tong,ONLINE
DSO-621,Research Forum,MC,"1.0 units, max 4",Lecture,16331R,411,2:00-4:50pm,Friday,15,5,0,Wen Sun,ONLINE
DSR-790,Research,C,1.0-12.0 units,Lecture,40140D,46,TBA,TBA,30,20,0,Gage Crump,OFFICE
DSR-794a,Doctoral Dissertation,C,2.0 units,Lecture,40145D,46,TBA,TBA,30,12,0,Gage Crump,OFFICE
DSR-794b,Doctoral Dissertation,PC,2.0 units,Lecture,40146D,46,TBA,TBA,30,1,0,Gage Crump,OFFICE
DSR-794c,Doctoral Dissertation,PC,2.0 units,Lecture,40147D,46,TBA,TBA,30,11,0,Gage Crump,OFFICE
DSR-794d,Doctoral Dissertation,PC,2.0 units,Lecture,40148D,46,TBA,TBA,30,1,0,Gage Crump,OFFICE
DSR-794z,Doctoral Dissertation,PC,0.0 units,Lecture,40149D,46,TBA,TBA,30,13,0,Gage Crump,OFFICE
EALC-106,Chinese II,P,4.0 units,Lecture,25373D,60,10:00-10:50am,MTuWTh,18,9,0,Christopher Magriney,ONLINE
EALC-117,Korean II,P,4.0 units,Lecture,25434D,60,11:00-11:50am,MTuWTh,18,16,0,Woojoo Kim,ONLINE
EALC-121,Extensive Reading in Japanese I,P,"2.0 units, max 4",Lecture,25526D,60,2:00-3:50pm,Thursday,12,6,0,Yuka Kumagai,ONLINE
EALC-122,Japanese II,P,4.0 units,Lecture,25443D,60,9:00-9:50am,MTuWTh,18,6,0,Masako Tamanaha,ONLINE
EALC-204,Chinese III,P,4.0 units,Lecture,25456D,60,10:00-10:50am,MTuWTh,18,18,0,Tin-Yu Tseng,ONLINE
EALC-206,Chinese IV,P,4.0 units,Lecture,25461D,60,12:00-12:50pm,MTuWTh,18,8,0,John Chang,ONLINE
EALC-215,Korean III,P,4.0 units,Lecture,25360D,60,10:00-10:50am,MTuWTh,18,10,0,Hyunjung Ahn,ONLINE
EALC-217,Korean IV,P,4.0 units,Lecture,25361D,60,1:00-1:50pm,MTuWTh,18,8,0,Woojoo Kim,ONLINE
EALC-220,Japanese III,P,4.0 units,Lecture,25470D,60,9:00-9:50am,MTuWTh,18,11,0,Maki Irie,ONLINE
EALC-221,Extensive Reading in Japanese II,P,"2.0 units, max 8",Lecture,25527D,60,4:00-5:50pm,Thursday,12,5,0,Yuka Kumagai,ONLINE
EALC-222,Japanese IV,P,4.0 units,Lecture,25474D,60,10:00-10:50am,MTuWTh,18,12,0,Yumi Matsumoto,ONLINE
EALC-304,Advanced Modern Chinese I,P,4.0 units,Lecture,25476D,60,2:00-3:50pm,"Tue, Thu",15,15,0,Tin-Yu Tseng,ONLINE
EALC-306,Advanced Modern Chinese II,P,4.0 units,Lecture,25478D,60,2:00-3:50pm,"Tue, Thu",15,12,0,Christopher Magriney,ONLINE
EALC-315,Advanced Korean I,P,4.0 units,Lecture,25480D,60,2:00-3:20pm,"Mon, Wed",15,12,0,Sooran Pak,ONLINE
EALC-320,Advanced Japanese I,P,4.0 units,Lecture,25682D,60,1:00-1:50pm,MTuWTh,14,11,0,Maki Irie,ONLINE
EALC-322,Advanced Japanese II,P,4.0 units,Lecture,25488D,60,11:00-11:50am,MTuWTh,15,11,0,Mayumi Ikeda,ONLINE
EALC-366,Chinese Professional Internship: Communication and Culture,P,"2.0 units, max 6",Lecture,25663D,60,6:00-7:50pm,Wednesday,12,9,0,John Chang,ONLINE
EALC-404,Advanced Modern Chinese III,P,4.0 units,Lecture,25519D,60,2:00-3:50pm,"Mon, Wed",15,4,0,Xiang Jian,ONLINE
EALC-412a,Business Chinese,P,4.0 units,Lecture,25549D,60,12:30-1:50pm,"Tue, Thu",18,8,0,Shanshan Li Hsiao-Yun Liao,ONLINE
EALC-415,Advanced Korean III,P,4.0 units,Lecture,25482D,60,3:30-4:50pm,"Tue, Thu",15,10,0,Hyunjung Ahn,ONLINE
EALC-419,Newspaper and Documentary Korean,P,4.0 units,Lecture,25327D,60,12:30-1:50pm,"Tue, Thu",15,5,0,Namkil Kim,ONLINE
EALC-422,Advanced Japanese III,P,4.0 units,Lecture,25525D,60,1:00-1:50pm,MTuWTh,15,2,0,Masako Tamanaha,ONLINE
EALC-470,Introduction to East Asian Linguistics,P,4.0 units,Lecture,25314R,60,2:00-4:50pm,Tuesday,10,2,0,Namkil Kim,ONLINE
EALC-490x,Directed Research,C,"1.0-8.0 units, max 12",Lecture,25600D,1,TBA,TBA,10,0,0,Brett Sheehan,OFFICE
EALC-494a,Honors Thesis,M,4.0 units,Lecture,25638D,1,TBA,TBA,10,1,0,Brian Bernards,OFFICE
EALC-593,Teaching Practicum for East Asian Studies,C,"2.0 units, max 4",Lecture,25562D,60,2:00-4:50pm,Friday,10,6,0,Brian Bernards,ONLINE
EASC-490x,Directed Research,C,"1.0-8.0 units, max 12",Lecture,25828D,1,TBA,TBA,10,0,0,Brett Sheehan,OFFICE & ONLINE
EASC-596,Internship for Curricular Practical Training,C,"1.0-3.0 units, max 3",Lecture,25832D,1,TBA,TBA,5,0,0,Brett Sheehan,OFFICE
ECON-303,Intermediate Microeconomic Theory,P,4.0 units,Lecture,26082R,60,10:00-11:50am,"Mon, Wed",48,18,0,Daniel Bennett,ONLINE
ECON-305,Intermediate Macroeconomic Theory,P,4.0 units,Lecture,26087R,60,12:00-1:50pm,"Tue, Thu",49,45,0,Lodovico Pizzati,ONLINE
ECON-317,Introduction to Statistics for Economists,P,4.0 units,Lecture,26093R,60,4:00-5:50pm,"Tue, Thu",49,43,0,Lodovico Pizzati,ONLINE
ECON-318,Introduction to Econometrics,P,4.0 units,Lecture,26136R,60,10:00-11:50am,"Tue, Thu",49,18,0,Vittorio Bassi,ONLINE
ECON-342,Economic Development of the Middle East,P,4.0 units,Lecture,26108R,60,4:00-5:50pm,"Tue, Thu",29,13,0,Jeff Nugent,ONLINE
ECON-344,Economic Development of Sub-Saharan Africa,P,4.0 units,Lecture,26111D,1,2:00-3:50pm,"Tue, Thu",25,22,0,John Strauss,CPA152
ECON-351x,Microeconomics for Business,P,4.0 units,Lecture,26000R,60,12:00-1:50pm,"Mon, Wed",79,69,0,Seda Durguner,ONLINE
ECON-357,"Money, Credit, and Banking",P,4.0 units,Lecture,26118R,60,4:00-5:50pm,"Mon, Wed",49,48,0,Michael Sproul,ONLINE
ECON-361,Understanding Financial Crises,P,4.0 units,Lecture,26121R,60,4:00-5:50pm,"Tue, Thu",49,39,0,Juan Saavedra,ONLINE
ECON-395,Economic Policy Issues,P,4.0 units,Lecture,26128R,60,4:00-5:50pm,"Mon, Wed",49,25,0,Yilmaz Kocer,ONLINE
ECON-401,Mathematical Methods in Economics,P,4.0 units,Lecture,26130R,60,10:00-11:50am,"Mon, Wed",48,33,0,Mark Moore,ONLINE
ECON-419,Advanced Econometrics,P,4.0 units,Lecture,26138R,60,2:00-3:50pm,"Tue, Thu",49,16,0,Michael Leung,ONLINE
ECON-432,Economics of Happiness,P,4.0 units,Lecture,26142D,60,12:00-1:50pm,"Mon, Wed",50,50,0,Maggie Switek,ONLINE
ECON-450,International Trade,P,4.0 units,Lecture,26149R,60,10:00-11:50am,"Tue, Thu",49,44,0,Terrie Walmsley,ONLINE
ECON-452,International Finance,P,4.0 units,Lecture,26152R,60,10:00-11:50am,"Tue, Thu",50,47,0,Mark Moore,ONLINE
ECON-457,Financial Markets,P,4.0 units,Lecture,26154R,60,4:00-5:50pm,"Tue, Thu",50,45,0,Ladan Masoudie,ONLINE
ECON-471,Economics of Labor Markets and Human Capital,P,4.0 units,Lecture,26156R,60,12:00-1:50pm,"Mon, Wed",20,9,0,Donald Yett,ONLINE
ECON-472,Economics of Medical Care,P,4.0 units,Lecture,26158R,60,10:00-11:50am,"Mon, Wed",12,4,0,Donald Yett,ONLINE
ECON-474,Economic Consulting and Applied Managerial Economics,P,4.0 units,Lecture,26161R,60,10:00-11:50am,"Mon, Wed",49,43,0,Jeffrey Dubin,ONLINE
ECON-593x,Practicum in Teaching the Liberal Arts,MC,2.0 units,Lecture,26207D,60,6:00-7:30pm,Wednesday,21,13,0,Jeff Nugent,ONLINE
ECON-601,Microeconomic Theory I,P,4.0 units,Lecture,26216D,60,7:00-8:50am,"Mon, Wed",17,16,0,Jonathan Libgober,ONLINE
ECON-602,Macroeconomic Theory I,P,4.0 units,Lecture,26217D,60,7:00-8:50am,"Tue, Thu",17,16,0,Caroline Betts,ONLINE
ECON-608,Advanced Neuroeconomics,P,4.0 units,Lecture,26227D,60,2:00-5:20pm,Wednesday,15,5,0,Giorgio Coricelli,ONLINE
ECON-611,Probability and Statistics for Economists,P,4.0 units,Lecture,26231D,60,7:00-8:50pm,"Tue, Thu",20,19,0,Geert Ridder,ONLINE
ECON-613,Economic and Financial Time Series I,P,4.0 units,Lecture,26234D,60,9:00-11:50am,Monday,10,7,0,Hashem Pesaran,ONLINE
ECON-615,Applied Econometrics,P,4.0 units,Lecture,26238D,60,12:00-1:50pm,"Mon, Wed",25,8,0,Cheng Hsiao,ONLINE
ECON-620aL,Experimental Methods I,P,4.0 units,Lecture-Lab,26247D,60,1:00-4:20pm,Monday,15,5,0,Isabelle Brocas,ONLINE
ECON-642,"Poverty, Human Resources and Economic Development",P,4.0 units,Lecture,26250D,1,8:00-9:50am,"Tue, Thu",10,5,0,John Strauss,KAP319
ECON-653,Empirical International Economics,P,4.0 units,Lecture,26262D,60,2:00-5:20pm,Wednesday,25,2,0,Robert Dekle,ONLINE
ECON-659,Economics of Financial Markets I,P,4.0 units,Lecture,26266D,60,4:00-6:50pm,Tuesday,60,12,0,Michael Magill,ONLINE
ECON-661,Topics in Macroeconomics,P,4.0 units,Lecture,26213D,60,2:00-5:20pm,Tuesday,15,4,0,Pablo Kurlat,ONLINE
ECON-680,Industrial Organization,P,4.0 units,Lecture,26274D,60,2:00-5:20pm,Tuesday,16,9,0,Guofu Tan,ONLINE
ECON-687,Urban Economics,P,4.0 units,Lecture,26277D,60,9:00-12:20pm,Wednesday,25,21,0,Paulina Oliva,ONLINE
ECON-696,Empirical Microeconomics Seminar,MC,"2.0 units, max 8",Lecture,26291D,60,12:00-1:20pm,Monday,15,6,0,Juan Saavedra,ONLINE
EDCO-503,Ethical and Legal Issues in Counseling,P,3.0 units,Lecture,27097D,594,4:00-6:00pm,Tuesday,27,27,0,John Duggan,ONLINE
EDCO-574,School Counseling Practicum,P,"1.0-2.0 units, max 2",Lecture,27107D,594,6:30-8:00pm,Wednesday,15,15,0,LeTea Perry,ONLINE
EDCO-575,School Counseling Field Experience,P,"1.0-4.0 units, max 4",Lecture,27130D,594,4:00-5:30pm,Tuesday,12,11,0,Rufus Spann,ONLINE
EDHP-594a,Master's Thesis,C,2.0 units,Lecture,82067D,305,TBA,TBA,5,1,0,Sheila Banuelos,ONLINE
EDHP-594z,Master's Thesis,PC,0.0 units,Lecture,82069D,305,TBA,TBA,1,1,0,Sheila Banuelos,ONLINE
EDUC-521,Assessment and Instruction for Diverse Language Learners,MC,3.0 units,Lecture,27911D,346,5:00-7:30pm,Wednesday,30,20,0,Mary Mardirosian,ONLINE
EDUC-522,Challenges in Urban Education: Accountability,M,3.0 units,Lecture,27500D,328,4:00-6:30pm,Tuesday,23,21,0,Margaret Chidester,ONLINE
EDUC-523,Challenges in Urban Education: Diversity,M,3.0 units,Lecture,27480D,328,7:00-9:30am,Saturday,28,25,0,Eric Canny,ONLINE
EDUC-524,Challenges in Urban Education: Leadership,M,3.0 units,Lecture,27490D,328,10:00-12:30pm,Saturday,28,22,0,Maria Ott,ONLINE
EDUC-532,Inquiry Methods I,M,3.0 units,Lecture,27520D,328,4:00-6:30pm,Tuesday,23,16,0,Adam Kho,ONLINE
EDUC-536,Inquiry Methods II,C,3.0 units,Lecture,27540D,328,7:00-9:30am,Saturday,23,22,0,Raquel Sanchez,ONLINE
EDUC-558,Culture Learning in Schools: Latino,M,3.0 units,Lecture,27764D,346,5:00-7:30pm,Wednesday,5,2,0,Roderick Castro,ONLINE
EDUC-569b,Capstone Portfolio in Learning and Instruction,M,2.0 units,Lecture,27766D,346,5:00-7:30pm,Thursday,10,2,0,Sarah Katherine Schmaltz,ONLINE
EDUC-620,"Fundamentals of Creativity, Innovation, and Entrepreneurship",C,2.0 units,Lecture,27470D,328,10:00-12:00pm,Saturday,25,24,0,Douglas Lynch,ONLINE
EDUC-627,Education Performance Problems: Role of Learning,C,3.0 units,Lecture,27511D,328,5:00-7:30pm,Tuesday,24,22,0,Eko Canillas,ONLINE
EDUC-636,Perspectives on Human Sexuality,P,3.0 units,Lecture,82012D,305,4:00-6:40pm,Wednesday,22,22,0,Mary Andres,ONLINE
EDUC-637,Group Counseling: Theory and Process,P,3.0 units,Lecture,27113D,594,4:00-6:00pm,Tuesday,17,16,0,Felicia Pressley,ONLINE
EDUC-645a,Field Work in Counseling,P,3.0 units,Lecture,82019D,305,4:00-6:40pm,Tuesday,11,11,0,Mary Andres,ONLINE
EDUC-650,Ways of Seeing: Applying Social Science and Critical Theorie,M,4.0 units,Lecture,26658D,305,12:30-3:50pm,Monday,25,12,0,Tatiana Melguizo,ONLINE
EDUC-652,Inquiry Methods III,PM,3.0 units,Lecture,27560D,328,4:00-6:30pm,Tuesday,24,24,0,Courtney Malloy,ONLINE
EDUC-660b,Clinical Practice Seminar in Language Teaching,P,2.0 units,Lecture,27929D,384,4:30-6:30pm,Monday,1,1,0,Liyan Wang,ONLINE
EDUC-661,Equity in College and Career Access,M,3.0 units,Lecture,82057D,305,7:00-9:40pm,Wednesday,30,26,0,Elise Swanson,ONLINE
EDUC-670,Introduction to Curriculum and Pedagogy in Urban Schools,M,4.0 units,Lecture,27700D,346,8:00-11:20am,Wednesday,22,22,0,Marie Gironda,ONLINE
EDUC-671,"Contexts for Educational Equity, Access, and Agency",M,3.0 units,Lecture,27704D,346,7:00-9:30am,Tuesday,26,25,0,Corinne Hyde,ONLINE
EDUC-672,Integrated Language Development Across the Curriculum,M,3.0 units,Lecture,27706D,346,7:00-9:30am,Thursday,25,25,0,Stephanie Dewing,ONLINE
EDUC-673,"Applications of Curriculum and Pedagogy, Part A",M,4.0 units,Lecture,27708D,346,5:00-7:30pm,Wednesday,8,8,0,Mary Hillier,ONLINE
EDUC-674,Identifying and Teaching to Student Differences,M,3.0 units,Lecture,27733D,346,5:00-7:30pm,Tuesday,28,28,0,Nasser Cortez,ONLINE
EDUC-675,Literacy Development and Instruction in Elementary Education,M,3.0 units,Lecture,27740D,346,5:00-7:30pm,Wednesday,29,29,0,Joan Tardibuono,ONLINE
EDUC-676,Literacy Development and Instruction in Secondary Education,M,3.0 units,Lecture,27743D,346,5:30-8:00pm,Monday,22,22,0,Mary Hillier,ONLINE
EDUC-677,"Applications of Curriculum and Pedagogy, Part B",M,"4.0 units, max 8",Lecture,27746D,346,4:30-7:00pm,Thursday,8,4,0,Paula Carbone,ONLINE
EDUC-678,Applying Knowledge and Strategies for Teaching All Students,M,2.0 units,Lecture,27757D,346,4:30-6:30pm,Monday,20,20,0,Karen Alejado,ONLINE
EDUC-679,Blended Learning Experiences for Students in Urban Schools,M,2.0 units,Lecture,27761D,346,7:10-9:10pm,Tuesday,22,21,0,Brendesha Tynes,ONLINE
EDUC-680,Critical Research and Reflection in Urban Education,PM,4.0 units,Lecture,27765D,346,5:00-8:20pm,Wednesday,5,3,0,Sarah Katherine Schmaltz,ONLINE
EDUC-690,Framing and Enrollment Management,M,3.0 units,Lecture,27108D,594,4:00-6:30pm,Thursday,20,17,0,Donald Hossler,ONLINE
EDUC-691,Admission Policy and Practice,M,3.0 units,Lecture,27109D,594,4:00-6:30pm,Thursday,20,17,0,Jerry Lucido,ONLINE
EDUC-697,"Research, Planning, and Accountability",M,3.0 units,Lecture,27148D,594,4:00-6:30pm,Thursday,24,14,0,Kedra Ishop,ONLINE
EDUC-698,Enhancing Student Retention,M,3.0 units,Lecture,27149D,594,4:00-6:30pm,Thursday,24,15,0,Philip Ballinger,ONLINE
EDUC-712,"Advanced Study of Motivation: Theory, Research and Applicati",C,3.0 units,Lecture,26501D,305,4:00-6:40pm,Tuesday,27,26,0,Erika Patall,ONLINE
EDUC-719,Education Policy and Politics,C,3.0 units,Lecture,26502D,305,7:10-9:50pm,Thursday,16,16,0,Maria Ott,ONLINE
EDUC-724,Creating Policy Alternatives for Educational Settings,C,3.0 units,Lecture,26621D,352,TBA,TBA,20,17,0,Robert Filback,OFFICE & ONLINE
EDUC-728,"Global Trends: Emerging Ideas, Emerging Markets",C,3.0 units,Lecture,26609D,352,TBA,TBA,20,17,0,Cathy Krop,OFFICE & ONLINE
EDUC-730,Using Communication to Facilitate Organizational Change,M,2.0-3.0 units,Lecture,27550D,328,10:00-12:30pm,Saturday,23,19,0,Sourena Haj-Mohamadi John De Mita,ONLINE
EDUC-764a,Dissertation in Practice,PMC,1.0 unit,Lecture,26607D,352,TBA,TBA,20,17,0,Mark Robison,OFFICE & ONLINE
EDUC-764b,Dissertation in Practice,PMC,1.0 unit,Lecture,27597D,328,TBA,TBA,105,97,0,Kimberly Hirabayashi,ONLINE
EDUC-764c,Dissertation in Practice,PMC,1.0 unit,Lecture,27598D,328,TBA,TBA,150,134,0,Kimberly Hirabayashi,ONLINE
EDUC-764d,Dissertation in Practice,PMC,1.0 unit,Lecture,27599D,328,TBA,TBA,5,1,0,Kimberly Hirabayashi,ONLINE
EDUC-792,Critique of Research in Education,MC,3.0 units,Lecture,26513D,305,TBA,TBA,10,0,0,David Cash,ONLINE
EDUC-794b,Doctoral Dissertation,P,2.0 units,Lecture,26517D,305,TBA,TBA,25,2,0,David Cash,ONLINE
EDUC-794c,Doctoral Dissertation,P,2.0 units,Lecture,26518D,305,TBA,TBA,25,12,0,David Cash,ONLINE
EDUC-794d,Doctoral Dissertation,P,2.0 units,Lecture,26519D,305,TBA,TBA,25,7,0,David Cash,ONLINE
EDUC-794z,Doctoral Dissertation,P,0.0 units,Lecture,26520D,305,TBA,TBA,30,27,0,David Cash,ONLINE
EDUE-563,History of Higher Education,M,3.0 units,Lecture,82023D,305,4:00-6:40pm,Tuesday,28,25,0,Lynette Merriman,ONLINE
EDUE-784a,"Dissertation in Practice, Data Analysis",P,2.0 units,Lecture,26534D,305,TBA,TBA,125,64,0,David Cash,ONLINE
EDUE-784b,"Dissertation in Practice, Data Analysis",P,2.0 units,Lecture,26535D,305,TBA,TBA,125,8,0,David Cash,ONLINE
EDUE-784c,"Dissertation in Practice, Data Analysis",P,2.0 units,Lecture,26536D,305,TBA,TBA,125,16,0,David Cash,ONLINE
EE-250L,Distributed Systems for the Internet of Things,PC,4.0 units,Lecture,30402D,60,10:00-11:50am,"Mon, Wed",56,55,0,Mark Redekopp,ONLINE
EE-301,Linear Systems,P,4.0 units,Lecture,30444D,1,12:00-1:50pm,"Mon, Wed",55,55,0,Chris Kyriakakis,THH116 & ONLINE
EE-338,Physical Electronics,P,4.0 units,Lecture,30467D,60,9:30-10:50am,"Tue, Thu",35,15,0,Stephen Cronin,ONLINE
EE-354L,Introduction to Digital Circuits,P,4.0 units,Lecture,31307D,1,10:00-11:50am,"Mon, Wed",50,40,0,Gandhi Puvvada,GFS116 & ONLINE
EE-364,Introduction to Probability and Statistics for Electrical Engineering and Computer Science,P,4.0 units,Lecture,30415D,60,12:00-1:50pm,"Tue, Thu",3,2,0,Brandon Franzke,ONLINE
EE-370L,Electromagnetics for Engineering Systems,P,4.0 units,Lecture,31010D,60,2:00-3:20pm,"Tue, Thu",57,28,0,Mercedeh Khajavikhan,ONLINE
EE-443,Introduction to Power Systems,P,4.0 units,Lecture,30416D,60,6:00-9:40pm,Thursday,1,1,0,Mohammed Beshir,ONLINE
EE-444,Power Systems Technology,P,4.0 units,Lecture,30964D,1,5:30-9:10pm,Monday,50,23,0,Mohammed Beshir,OHE100D & ONLINE
EE-445L,Introduction to Robotics,PC,4.0 units,Lecture,30386D,60,11:00-12:20pm,"Tue, Thu",30,27,0,Heather Culbertson,ONLINE
EE-451,Parallel and Distributed Computation,P,4.0 units,Lecture,30408D,1,3:30-4:50pm,"Tue, Thu",60,28,0,Viktor Prasanna,SGM123 & ONLINE
EE-454L,Introduction to System-on-Chip,P,4.0 units,Lecture,30911D,1,10:00-11:50am,"Mon, Wed",52,51,0,Shahin Nazarian,SKS302 & ONLINE
EE-457,Computer Systems Organization,P,4.0 units,Lecture,30567D,1,12:00-1:50pm,"Tue, Thu",45,16,0,Gandhi Puvvada,OHE230 & ONLINE
EE-470,Electromagnetics II,P,3.0 units,Lecture,30448D,60,8:00-9:20am,"Tue, Thu",1,0,0,Aluizio Prata,ONLINE
EE-471,Applied Quantum Mechanics for Engineers,P,4.0 units,Lecture,30554D,60,9:30-10:50am,"Tue, Thu",25,17,0,Martin Gundersen,ONLINE
EE-477L,MOS VLSI Circuit Design,P,4.0 units,Lecture,30599D,14,2:00-3:20pm,"Tue, Thu",20,3,0,Alice Parker,DEN@Viterbi
EE-479,Analog Integrated Circuit Design,P,4.0 units,Lecture,30532D,60,5:00-6:20pm,"Tue, Thu",40,20,0,Shuo-Wei Chen,ONLINE
EE-482,Linear Control Systems,P,4.0 units,Lecture,30603D,1,6:00-9:20pm,Tuesday,40,13,0,Fariba Ariaei,SLH102 & ONLINE
EE-483,Introduction to Digital Signal Processing,P,4.0 units,Lecture,30613D,14,9:00-10:50am,"Tue, Thu",20,0,0,Justin Haldar,DEN@Viterbi
EE-512,Stochastic Processes,P,3.0 units,Lecture,31190D,48,5:30-8:20pm,Friday,70,40,0,Osonde Osoba,OHE132 & ONLINE
EE-516,High-Voltage DC Transmission Systems,P,4.0 units,Lecture,31287D,73,5:30-9:10pm,Wednesday,40,25,0,Mohammed Beshir,ONLINE
EE-528,Power Electronics,P,4.0 units,Lecture,30771D,48,5:00-6:50pm,"Tue, Thu",34,12,0,Jason Sanders,OHE100B & ONLINE
EE-536a,Mixed-Signal Integrated Circuit Design,P,4.0 units,Lecture,30695D,34,10:00-11:50am,"Mon, Wed",20,2,0,Hossein Hashemi,DEN@Viterbi
EE-537,Modern Solid-State Devices,P,4.0 units,Lecture,31394D,73,2:00-3:50pm,"Tue, Thu",31,28,0,Chongwu Zhou,ONLINE
EE-546,Mathematics of High-Dimensional Data,P,4.0 units,Lecture,30401D,48,10:00-11:50am,"Mon, Wed",56,42,0,Mahdi Soltanolkotabi,KDC236 & ONLINE
EE-550,Data Networks: Design and Analysis,P,4.0 units,Lecture,30473D,73,8:00-9:50am,"Tue, Thu",3,0,0,Michael Neely,ONLINE
EE-555,Broadband Network Architectures,P,3.0 units,Lecture,30558D,48,3:30-4:50pm,"Tue, Thu",1,0,0,Ali Zahid,OHE122 & ONLINE
EE-557,Computer Systems Architecture,P,4.0 units,Lecture,30628D,34,3:30-5:20pm,"Tue, Thu",20,3,0,Michel Dubois,DEN@Viterbi
EE-562,Random Processes in Engineering,P,4.0 units,Lecture,31311D,48,3:00-4:50pm,"Fri, Sat",40,12,0,Urbashi Mitra Mohammad Reza Rajati,OHE100B & ONLINE
EE-564,Digital Communication and Coding Systems,P,4.0 units,Lecture,31329D,34,2:00-3:50pm,"Mon, Wed",20,3,0,Keith Chugg,DEN@Viterbi
EE-577a,VLSI System Design,P,3.0 units,Lecture,30654D,73,12:30-1:50pm,"Tue, Thu",57,39,0,Akhilesh Jaiswal,ONLINE
EE-577b,VLSI System Design,P,3.0 units,Lecture,30656D,48,3:30-4:50pm,"Mon, Wed",48,45,0,Shahin Nazarian,THH201 & ONLINE
EE-585,Linear System Theory,P,4.0 units,Lecture,30987D,48,9:00-10:50am,"Tue, Thu",30,20,0,Ketan Savla,OHE100B & ONLINE
EE-588,Optimization for the Information and Data Sciences,P,4.0 units,Lecture,30999D,48,3:30-5:20pm,"Mon, Wed",100,69,0,Mahdi Soltanolkotabi,THH101 & ONLINE
EE-593,Robust Multivariable Control,P,4.0 units,Lecture,31000D,48,5:00-6:50pm,"Tue, Thu",20,6,0,Edmond Jonckheere,VPD110 & ONLINE
EE-597,Wireless Networks,P,4.0 units,Lecture,30668D,48,10:00-11:50am,"Tue, Thu",30,19,0,Bhaskar Krishnamachari,ZHS159 & ONLINE
EE-598,Electrical Engineering Research Seminar,C,"1.0 units, max 2",Lecture,31176D,73,2:00-2:50pm,Wednesday,152,111,0,Pierluigi Nuzzo,ONLINE
EE-648,Network Economics and Games,P,3.0 units,Lecture,30672D,73,2:00-3:20pm,"Mon, Wed",20,11,0,Ashutosh Nayyar,ONLINE
EE-653,Advanced Topics in Microarchitecture,P,3.0 units,Lecture,30544D,73,2:00-3:50pm,"Tue, Thu",38,30,0,Xuehai Qian,ONLINE
EE-658,Diagnosis and Design of Reliable Digital Systems,C,3.0 units,Lecture,30787D,73,5:30-8:20pm,Monday,100,68,0,Moe Tabar,ONLINE
EE-660,Machine Learning from Signals: Foundations and Methods,P,3.0 units,Lecture,30460D,73,2:00-3:20pm,"Tue, Thu",150,98,0,Keith Jenkins,ONLINE
ENE-215,Energy Systems and Environmental Tradeoffs,P,4.0 units,Lecture,31400R,60,12:00-1:50pm,"Tue, Thu",40,6,0,Kelly Sanders,ONLINE
ENE-523,Physiochemical Processes in Environmental Engineering,P,4.0 units,Lecture,29736R,73,11:00-12:50pm,"Mon, Wed",30,20,0,Amy Childress,ONLINE
ENE-527,Climate Change and Atmospheric Aerosols,C,4.0 units,Lecture,31420R,73,3:30-6:10pm,Wednesday,25,9,0,George Ban-Weiss,ONLINE
ENE-794a,Doctoral Dissertation,C,2.0 units,Lecture,31440D,48,TBA,TBA,15,2,0,Amy Childress,OFFICE & ONLINE
ENE-794b,Doctoral Dissertation,PC,2.0 units,Lecture,31441R,48,TBA,TBA,15,2,0,Amy Childress,OFFICE & ONLINE
ENE-794c,Doctoral Dissertation,PC,2.0 units,Lecture,31442R,48,TBA,TBA,15,2,0,Amy Childress,OFFICE & ONLINE
ENE-794d,Doctoral Dissertation,PC,2.0 units,Lecture,31443R,48,TBA,TBA,15,0,0,Amy Childress,OFFICE & ONLINE
ENE-794z,Doctoral Dissertation,PC,0.0 units,Lecture,31444D,48,TBA,TBA,15,0,0,Amy Childress,OFFICE & ONLINE
ENGL-310,Editing for Writers,C,4.0 units,Lecture,32697D,60,4:30-6:50pm,Wednesday,19,16,0,Susan Segal,ONLINE
ENGL-402,Narrative Composition,PM,"4.0 units, max 8",Lecture,32727D,60,2:00-4:20pm,Monday,12,7,0,David Treuer,ONLINE
ENGL-405,Fiction Writing,P,"4.0 units, max 8",Lecture,32729D,60,6:00-8:20pm,Tuesday,12,10,0,Aimee Bender,ONLINE
ENGL-406,Poetry Writing,P,"4.0 units, max 8",Lecture,32731D,60,4:30-6:50pm,Monday,12,5,0,Mark Irwin,ONLINE
ENGL-407,Advanced Fiction Writing,P,"4.0 units, max 8",Lecture,32733D,60,2:00-4:20pm,Tuesday,12,9,0,Danzy Senna,ONLINE
ENGL-421,English Literature of the 16th Century,P,4.0 units,Lecture,32735D,60,12:30-1:50pm,"Tue, Thu",19,19,0,Rebecca Lemon,ONLINE
ENGL-426,Modern English Literature (1890-1945),P,4.0 units,Lecture,32741D,60,12:30-1:50pm,"Tue, Thu",19,18,0,Anthony Kemp,ONLINE
